x,y,LATITUDE,LONGITUDE,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,LAST_UPDATED,PROVINCE_CODE,ENG_PROVINCE_NAME,FRE_PROVINCE_NAME,LOCAL_YEAR,LOCAL_MONTH,NORMAL_MEAN_TEMPERATURE,MEAN_TEMPERATURE,DAYS_WITH_VALID_MEAN_TEMP,MIN_TEMPERATURE,DAYS_WITH_VALID_MIN_TEMP,MAX_TEMPERATURE,DAYS_WITH_VALID_MAX_TEMP,NORMAL_PRECIPITATION,TOTAL_PRECIPITATION,DAYS_WITH_VALID_PRECIP,DAYS_WITH_PRECIP_GE_1MM,NORMAL_SNOWFALL,TOTAL_SNOWFALL,DAYS_WITH_VALID_SNOWFALL,SNOW_ON_GROUND_LAST_DAY,NORMAL_SUNSHINE,BRIGHT_SUNSHINE,DAYS_WITH_VALID_SUNSHINE,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1955.6,1955-06,2022-05-26 10:15:50,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1955,6,,13.256666666666666,30,6.7,30,31.1,30,,50.5,30,9,,0,30,0,,217,30,8.2,150.5
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1955.7,1955-07,2022-05-26 09:58:55,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1955,7,,13.725806451612904,31,8.3,31,20.6,31,,33.4,31,7,,0,31,0,,261.4,31,0,132.5
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1955.8,1955-08,2022-05-26 10:18:36,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1955,8,,15.35483870967742,31,9.4,31,28.9,31,,0.8,31,0,,0,31,0,,368.8,31,4.9,86.9
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1955.9,1955-09,2022-05-26 10:01:55,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1955,9,,13.94,30,6.7,30,26.7,30,,14,30,3,,0,30,0,,196.1,30,4.7,126.5
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1955.10,1955-10,2022-05-26 10:15:32,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1955,10,,10.248387096774193,31,4.4,31,18.3,31,,96.9,31,14,,0,31,0,,140.2,31,0,240.3
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1955.11,1955-11,2022-05-26 10:18:23,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1955,11,,3.8433333333333333,30,-11.1,30,13.3,30,,187.5,30,19,,11,30,0,,81,30,0,424.7
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1955.12,1955-12,2022-05-26 10:18:23,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1955,12,,3.464516129032258,31,-4.4,31,9.4,31,,135.3,31,14,,20.1,31,0,,50.4,31,0,450.6
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1956.1,1956-01,2022-05-26 10:09:07,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1956,1,,4.077419354838709,31,-5.6,31,10.6,31,,73.5,31,17,,18.3,31,5,,0,0.041666666666666664,0,431.6
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1956.2,1956-02,2022-05-26 10:05:39,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1956,2,,2.7896551724137932,29,-10,29,9.4,29,,55.4,29,13,,19.9,29,0,,,,0,441.1
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1956.3,1956-03,2022-05-26 09:58:37,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1956,3,,5.380645161290323,31,-2.2,31,14.4,31,,68.5,31,14,,16.8,31,0,,,,0,391.2
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1956.4,1956-04,2022-05-26 10:09:10,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1956,4,,10.123333333333333,30,1.1,30,21.1,30,,2.4,30,1,,0,30,0,,,,0,236.3
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1956.5,1956-05,2022-05-26 10:15:42,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1956,5,,13.341935483870968,31,5,31,28.3,31,,6.7,31,2,,0,31,0,,,,7.4,151.8
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1956.6,1956-06,2022-05-26 09:58:36,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1956,6,,13.106666666666667,30,7.8,30,20.6,30,,43.4,30,8,,0,30,0,,,,0,146.8
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1956.7,1956-07,2022-05-26 10:15:42,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1956,7,,16.148387096774194,31,9.4,31,31.1,31,,4.7,31,1,,0,31,0,,,,14.1,71.5
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1956.8,1956-08,2022-05-26 10:12:03,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1956,8,,15.358064516129032,31,8.9,31,27.2,31,,29.5,31,3,,0,31,0,,,,0.9,82.8
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1956.9,1956-09,2022-05-26 10:17:53,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1956,9,,13.55,30,7.8,30,25.6,30,,77.5,30,9,,0,30,0,,,,1.5,135
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1956.10,1956-10,2022-05-26 09:57:52,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1956,10,,9.812903225806451,31,1.7,31,18.9,31,,134.3,31,15,,0,31,0,,,,0,253.8
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1956.11,1956-11,2022-05-26 10:08:31,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1956,11,,6.55,30,0,30,11.1,30,,55,30,8,,0,30,0,,,,0,343.5
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1956.12,1956-12,2022-05-26 10:15:04,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1956,12,,5.048387096774194,31,-7.8,31,12.8,31,,247.1,31,15,,18.4,31,0,,,,0,401.5
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1957.1,1957-01,2022-05-26 09:52:50,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1957,1,,1.0258064516129033,31,-8.3,31,8.3,31,,73,31,11,,31.6,31,0,,95.1,30.958333333333332,0,526.2
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1957.2,1957-02,2022-05-26 09:54:40,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1957,2,,3.8321428571428573,28,-3.9,28,11.7,28,,94.5,28,11,,22.6,28,0,,91.4,28,0,396.7
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1957.3,1957-03,2022-05-26 10:18:50,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1957,3,,6.958064516129032,31,0.6,31,12.8,31,,62.1,31,10,,0.5,31,0,,140.7,31,0,342.3
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1957.4,1957-04,2022-05-26 10:06:01,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1957,4,,9.683333333333334,30,3.3,30,20.6,30,,49.4,30,9,,0,30,0,,205.2,30,0,249.5
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1957.5,1957-05,2022-05-26 10:16:01,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1957,5,,13.070967741935483,31,7.2,31,25.6,31,,8.2,31,3,,0,31,0,,280.4,31,0.7,153.5
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1957.6,1957-06,2022-05-26 09:54:33,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1957,6,,14.346666666666666,30,8.3,30,22.2,30,,26,30,6,,0,30,0,,273.8,30,0,109.6
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1957.7,1957-07,2022-05-26 09:58:58,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1957,7,,14.738709677419354,31,8.3,31,22.2,31,,25.5,31,6,,0,31,0,,287.1,31,0,101.1
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1957.8,1957-08,2022-05-26 10:02:26,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1957,8,,15.125806451612902,31,8.9,31,21.1,31,,16.8,31,5,,0,31,0,,298.8,31,0,89.1
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1957.9,1957-09,2022-05-26 09:57:58,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1957,9,,15.973333333333333,30,8.9,30,27.2,30,,12.5,30,4,,0,30,0,,257.6,30,6.6,67.4
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1957.10,1957-10,2022-05-26 10:11:27,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1957,10,,10.680645161290322,31,2.2,31,18.9,31,,46.8,31,6,,0,31,0,,148.8,31,0,226.9
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1957.11,1957-11,2022-05-26 09:52:03,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1957,11,,7.273333333333333,30,2.2,30,12.2,30,,43.5,30,10,,0,30,0,,106.4,30,0,321.8
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1957.12,1957-12,2022-05-26 09:51:57,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1957,12,,6.512903225806451,31,0,31,12.8,31,,119.5,31,19,,0,31,0,,72.3,31,0,356.1
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1958.1,1958-01,2022-05-26 10:14:36,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1958,1,,7.003225806451613,31,2.2,31,12.2,31,,76.4,31,17,,0,31,0,,53.7,31,0,340.9
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1958.2,1958-02,2022-05-26 09:57:12,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1958,2,,7.964285714285714,28,1.1,28,13.9,28,,59.3,28,12,,0,28,0,,63,28,0,281
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1958.3,1958-03,2022-05-26 10:17:36,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1958,3,,7.635483870967742,31,1.7,31,13.9,31,,19.2,31,5,,1,31,0,,195.5,31,0,321.3
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1958.4,1958-04,2022-05-26 10:14:46,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1958,4,,9.916666666666666,30,3.3,30,18.9,30,,40.6,30,9,,0,30,0,,229.3,30,0,242.5
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1958.5,1958-05,2022-05-26 10:14:42,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1958,5,,13.883870967741936,31,5,31,27.2,31,,27.5,31,5,,0,31,0,,326.1,31,3.7,131.3
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1958.6,1958-06,2022-05-26 10:11:41,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1958,6,,16.05,30,9.4,30,27.8,30,,10.1,30,4,,0,30,0,,308.2,30,8.7,67.2
-123.32500472222222,48.4130725,48.417,-123.317,VICTORIA GONZALES HTS,1018610,113.1958.7,1958-07,2014-07-31 11:47:36,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1958,7,,17.70967741935484,31,10,31,30.6,31,,0,31,0,,0,31,0,,424.6,31,23.1,32.1
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1958.8,1958-08,2022-05-26 10:17:37,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1958,8,,16.551612903225806,31,10.6,31,26.1,31,,18.1,31,4,,0,31,0,,330.8,31,3.6,48.5
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1958.9,1958-09,2022-05-26 09:57:24,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1958,9,,14.48,30,6.1,30,25.6,30,,24.2,30,5,,0,30,0,,191.2,30,2.5,108.1
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1958.10,1958-10,2022-05-26 10:14:05,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1958,10,,11.283870967741935,31,4.4,31,19.4,31,,94.3,31,10,,0,31,0,,147.2,31,0,208.2
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1958.11,1958-11,2022-05-26 10:10:47,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1958,11,,6.326666666666667,30,-1.7,30,14.4,30,,183.9,30,18,,0.3,30,0,,74.8,30,0,350.2
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1958.12,1958-12,2022-05-26 10:03:34,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1958,12,,6.541935483870968,31,-0.6,31,13.9,31,,108.8,31,15,,5.4,31,0,,47.5,31,0,355.2
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1959.1,1959-01,2022-05-26 10:00:21,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1959,1,,4.609677419354838,31,-9.4,31,12.2,31,,128.4,31,15,,13.1,31,0,,74.5,31,0,415.1
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1959.2,1959-02,2022-05-26 09:51:33,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1959,2,,5.021428571428571,28,-1.1,28,11.1,28,,81.6,28,13,,9.4,28,0,,69.6,28,0,363.4
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1959.3,1959-03,2022-05-26 09:57:04,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1959,3,,7,31,0,31,13.3,31,,69.7,31,13,,3.3,31,0,,122.3,31,0,341
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1959.4,1959-04,2022-05-26 09:57:01,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1959,4,,9.676666666666666,30,2.8,30,20.6,30,,77.6,30,8,,0,30,0,,215.6,30,0,249.7
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1959.5,1959-05,2022-05-26 10:04:15,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1959,5,,11.69032258064516,31,3.3,31,23.3,31,,24.7,31,4,,0,31,0,,302.5,31,1.2,196.8
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1959.6,1959-06,2022-05-26 10:14:30,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1959,6,,14.286666666666667,30,8.3,30,25,30,,46.3,30,4,,0,30,0,,294.4,30,0.7,112.1
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1959.7,1959-07,2022-05-26 09:51:08,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1959,7,,16.616129032258065,31,8.3,31,30,31,,6.9,31,3,,0,31,0,,383.1,31,15.3,58.2
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1959.8,1959-08,2022-05-26 10:14:32,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1959,8,,15.038709677419355,31,7.2,31,23.3,31,,9.1,31,3,,0,31,0,,280.6,31,0,91.8
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1959.9,1959-09,2022-05-26 10:17:13,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1959,9,,13.256666666666666,30,8.3,30,22.8,30,,62.2,30,12,,0,30,0,,163.1,30,0,142.3
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1959.10,1959-10,2022-05-26 10:17:10,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1959,10,,10.80967741935484,31,5,31,17.2,31,,71.1,31,11,,0,31,0,,114.5,31,0,222.9
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1959.11,1959-11,2022-05-26 09:51:05,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1959,11,,6.576666666666667,30,-5,30,13.9,30,,133.1,30,13,,0,30,0,,103.7,30,0,342.7
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1959.12,1959-12,2022-05-26 10:04:04,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1959,12,,5.54516129032258,31,0,31,11.7,31,,120.9,31,14,,1,31,0,,73.7,31,0,386.1
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1960.1,1960-01,2022-05-26 10:17:14,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1960,1,,4.451612903225806,31,-1.1,31,12.8,31,,96.5,31,14,,4.1,31,0,,50.9,31,0,420
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1960.2,1960-02,2022-05-26 10:02:07,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1960,2,,5.910344827586207,29,-1.1,29,10.6,29,,68.7,29,11,,0,29,0,,122.2,29,0,350.6
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1960.3,1960-03,2022-05-26 10:18:31,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1960,3,,6.22258064516129,31,-3.9,31,15.6,31,,82.2,31,12,,14,31,0,,148,31,0,365.1
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1960.4,1960-04,2022-05-26 09:54:06,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1960,4,,9.72,30,2.2,30,20.6,30,,37.7,30,10,,0,30,0,,206.6,30,0,248.4
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1960.5,1960-05,2022-05-26 10:18:33,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1960,5,,11.487096774193548,31,5.6,31,21.7,31,,32.3,31,7,,0,31,0,,203.4,31,0,201.9
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1960.6,1960-06,2022-05-26 10:12:46,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1960,6,,13.793333333333333,30,8.3,30,23.3,30,,7,30,2,,0,30,0,,298.8,30,0,126.2
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1960.7,1960-07,2022-05-26 09:58:03,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1960,7,,16.13225806451613,31,8.9,31,26.7,31,,0.3,31,0,,0,31,0,,410.7,31,10.7,68.6
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1960.8,1960-08,2022-05-26 10:01:40,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1960,8,,15.296774193548387,31,9.4,31,32.8,31,,21.7,31,6,,0,31,0,,234.9,31,13,96.8
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1960.9,1960-09,2022-05-26 10:18:05,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1960,9,,13.783333333333333,30,7.8,30,25.6,30,,18.3,30,3,,0,30,0,,215.4,30,3.1,129.6
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1960.10,1960-10,2022-05-26 10:05:13,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1960,10,,11.27741935483871,31,5,31,19.4,31,,62.1,31,15,,0,31,0,,136.7,31,0,208.4
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1960.11,1960-11,2022-05-26 10:05:11,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1960,11,,7.333333333333333,30,2.2,30,12.2,30,,90.3,30,12,,0,30,0,,82.3,30,0,320
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1960.12,1960-12,2022-05-26 09:53:29,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1960,12,,5.638709677419355,31,0.6,31,13.3,31,,76.8,31,12,,0,31,0,,80.2,31,0,383.2
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1961.1,1961-01,2022-05-26 09:55:27,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1961,1,,6.432258064516129,31,0,31,12.8,31,,147.9,31,15,,0,31,0,,103.4,31,0,358.6
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1961.2,1961-02,2022-05-26 10:02:43,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1961,2,,6.814285714285714,28,1.7,28,11.7,28,,165,28,18,,0,28,0,,51,28,0,313.2
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1961.3,1961-03,2022-05-26 10:16:11,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1961,3,,7.606451612903226,31,-0.6,31,14.4,31,,49.3,31,15,,7.3,31,0,,138.3,31,0,322.2
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1961.4,1961-04,2022-05-26 10:13:14,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1961,4,,9.08,30,2.2,30,15,30,,34.3,30,7,,0,30,0,,142,30,0,267.6
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1961.5,1961-05,2022-05-26 10:16:12,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1961,5,,12.04516129032258,31,5.6,31,26.1,31,,40,31,7,,0,31,0,,232,31,1.5,186.1
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1961.6,1961-06,2022-05-26 10:09:50,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1961,6,,15.11,30,8.3,30,27.2,30,,8.5,30,2,,0,30,0,,338.9,30,4.6,91.3
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1961.7,1961-07,2022-05-26 10:18:58,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1961,7,,16.35483870967742,31,9.4,31,32.8,31,,16.8,31,1,,0,31,0,,365.5,31,15.7,66.7
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1961.8,1961-08,2022-05-26 09:54:54,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1961,8,,16.661290322580644,31,10,31,30.6,31,,21.9,31,3,,0,31,0,,330.3,31,9.3,50.8
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1961.9,1961-09,2022-05-26 10:13:09,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1961,9,,13.593333333333334,30,6.1,30,25.6,30,,10.6,30,4,,0,30,0,,233.1,30,1.5,133.7
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1961.10,1961-10,2022-05-26 10:06:10,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1961,10,,10.05483870967742,31,1.7,31,21.1,31,,61.5,31,9,,0,31,0,,166.6,31,0,246.3
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1961.11,1961-11,2022-05-26 09:59:08,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1961,11,,6.173333333333333,30,0,30,12.2,30,,71,30,11,,0,30,0,,108.4,30,0,354.8
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1961.12,1961-12,2022-05-26 09:59:07,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1961,12,,4.651612903225806,31,-2.8,31,11.1,31,,108.4,31,21,,6.1,31,0,,46.5,31,0,413.8
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1962.1,1962-01,2022-05-26 10:06:34,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1962,1,,4.470967741935484,31,-6.7,31,12.8,31,,73,31,9,,1.6,31,0,,91.3,31,0,419.4
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1962.2,1962-02,2022-05-26 10:19:11,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1962,2,,5.875,28,-3.3,28,11.7,28,,35.2,28,7,,14.2,28,8,,109.8,28,0,339.5
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1962.3,1962-03,2022-05-26 10:19:14,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1962,3,,5.67741935483871,31,-2.8,31,15.6,31,,61.7,31,15,,31,31,0,,159.8,31,0,382
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1962.4,1962-04,2022-05-26 10:10:10,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1962,4,,9.56,30,3.9,30,20,30,,33.9,30,7,,0,30,0,,173.5,30,0,253.2
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1962.5,1962-05,2022-05-26 10:16:15,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1962,5,,10.829032258064515,31,3.9,31,18.3,31,,24.5,31,5,,0,31,0,,215.7,31,0,222.3
-123.32500472222222,48.4130725,48.413,-123.325,VICTORIA GONZALES HTS,1018610,113.1962.6,1962-06,2022-05-26 09:55:13,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,1962,6,,13.426666666666666,30,7.2,30,22.2,30,,11.7,30,3,,0,30,0,,337.3,30,0,137.2
